"tag_id","t_run","t_rear_type","pass_type_T_R","rel_huc","rel_site","rel_rkm","rel_age","MPG","MPG.bin","BYage0","SYage1","AYageT","adult_age","OceanAge","length","SYage1_DOY","LGR.flow.7d","LGR.temp.7d","NPGO.ONDJFM.T","NPGO.ONDJFM.T.AVG3"
"3D9.1BF0ED3AB1",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1999","2000","2003",5,"3-Ocean or greater",111,"113",102.850714285714,10.0714285714286,1.595,1.91866666666667
"3D9.1C2C44A166",1,"W","ROR","17060204","HAYDNC","522.303.416.049.001","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",95,"123",62.7464285714286,9.14442857142857,1.452,1.04333333333333
"3D9.1BF1CAB57A",1,"W","T","17060306","LOLOC","522.224.087.021","ParrAboveLGR","Clearwater River","Clearwater and Salmon","2003","2004","2006",4,"2-Ocean",73,"141",64.1155714285714,11.5801428571429,-1.107,-0.902
"3D9.1C2D08BB03",1,"W","ROR","17060104","CATHEC","522.271.232.044","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2009","2010","2012",4,"2-Ocean",82,"154",83.9731428571429,12.1455714285714,0.633,0.848333333333333
"3DD.0077867C6A",1,"W","ROR","17060201","SAWTRP","522.303.617","SmoltAboveLGR","Upper Salmon River","Clearwater and Salmon","2017","2018","2020",4,"2-Ocean",96,"137",135.136285714286,10.688,-2.421,-1.881
"3D9.1BF0F28BA3",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","1999","2000","2003",5,"3-Ocean or greater",98,"119",103.341857142857,10.2735714285714,1.595,1.91866666666667
"3DD.0077A22C9A",1,"W","ROR","17060204","LEMTRP","522.303.416.049","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2019","2020","2021",3,"1-Ocean",97,"114",52.4434285714286,9.42628571428572,-1.425,-1.57
"3D9.1C2DDB6000",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2011","2012","2013",3,"1-Ocean",101,"88",80.9667142857143,6.29728571428571,1.159,0.0416666666666666
"3D9.1C2C2D094B",5,"W","T","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",110,"132",89.5112857142857,10.1007142857143,1.452,1.04333333333333
"3D9.1C2C33874D",1,"W","ROR","17060105","MINAMR","522.271.131.016.000","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2007","2008","2010",4,"2-Ocean",83,"116",60.1802857142857,8.17057142857143,1.452,1.04333333333333
"3D9.1C2C9DFBCF",2,"W","ROR","17060202","PAHTRP","522.303.489.002","SmoltAboveLGR","Upper Salmon River","Clearwater and Salmon","2007","2008","2011",5,"3-Ocean or greater",120,"117",58.8928571428571,8.22214285714286,0.753,1.04333333333333
"3D9.1C2D7B0645",1,"W","ROR","17060201","YANKFK","522.303.591.005","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2010","2011","2013",4,"2-Ocean",100,"99",128.175,7.00228571428571,1.159,0.401
"3D9.1C2C2AC5FC",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2008","2009","2012",5,"3-Ocean or greater",106,"125",82.0684285714286,9.11357142857143,0.633,0.946
"3DD.007772823F",1,"W","ROR","17060204","LEMHIW","522.303.416.049","SmoltAboveLGR","Upper Salmon River","Clearwater and Salmon","2014","2015","2017",4,"2-Ocean",107,"126",56.7744285714286,11.3998571428571,-0.221,-0.889
"384.3B239B3D2F",2,"W","ROR","17060208","SFSRKT","522.303.215.063","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2019","2020","2022",4,"2-Ocean",82,"119",71.7072857142857,10.5868571428571,-1.193,-1.57
"3D9.1BF15DA48B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2009",5,"3-Ocean or greater",102,"118",125.981714285714,9.92885714285714,0.925,0.460666666666667
"3D9.1BF27B9679",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",120,"149",155.041714285714,11.4927142857143,0.753,0.946
"3DD.003BDA3AB0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",119,"144",152.019428571429,11.7495714285714,-2.421,-1.881
"3D9.1BF275E836",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2015",5,"3-Ocean or greater",103,"110",104.846428571429,8.97771428571429,-0.445,0.0416666666666666
"3D9.1BF26C9803",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",117,"126",66.9297142857143,9.44871428571429,1.452,1.04333333333333
"5277416337",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",118,"118",116.377428571429,9.95428571428571,1.814,1.89966666666667
"3D9.1BF1F78AA0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2003","2004","2007",5,"3-Ocean or greater",112,"139",63.3708571428571,11.2677142857143,-0.541,-0.902
"3D9.1BF279C775",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",114,"141",122.851428571429,11.152,0.753,0.946
"3D9.1BF279A9DC",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",115,"143",160.206714285714,10.3067142857143,0.925,1.04333333333333
"3D9.1BF2750140",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2013",5,"3-Ocean or greater",119,"142",85.0827142857143,12.5305714285714,1.159,0.848333333333333
"3D9.1BF276233F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2013",3,"1-Ocean",101,"110",104.846428571429,8.97771428571429,1.159,0.0416666666666666
"3D9.1BF27395A1",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",118,"134",107.709571428571,11.6747142857143,-0.445,-0.493666666666667
"3D9.1BF231E842",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",115,"102",43.5037142857143,9.06557142857143,0.925,1.125
"3D9.1BF1201466",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",110,"124",57.8184285714286,11.2288571428571,1.595,1.287
"3D9.1BF26C123F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",117,"124",63.6624285714286,9.24942857142857,1.452,1.04333333333333
"3D9.1BF275CB01",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",104,"110",104.846428571429,8.97771428571429,-0.589,0.0416666666666666
"3D9.1BF0E8CA0C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",117,"132",50.1297142857143,11.3888571428571,1.595,1.287
"3D9.1BF276C573",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",114,"139",65.047,12.4537142857143,0.633,0.848333333333333
"3D9.1BF26F72FB",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",116,"115",60.5291428571429,8.22985714285714,1.452,1.04333333333333
"3DD.003BDB9A15",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2018","2019","2021",4,"2-Ocean",99,"137",128.23,11.9638571428571,-1.425,-1.67966666666667
"3D9.1BF279CCE2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2010","2011","2013",4,"2-Ocean",112,"104",107.361857142857,7.52985714285714,1.159,0.401
"52772B6066",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",104,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"3D9.1BF272DDFF",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2013",5,"3-Ocean or greater",115,"146",85.5292857142857,11.1564285714286,1.159,0.848333333333333
"3DD.003BD48A39",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",114,"109",107.493,9.25585714285714,-2.421,-1.881
"3D9.1BF27370BB",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2014",3,"1-Ocean",116,"131",79.9262857142857,11.1572857142857,-0.589,-0.493666666666667
"3D9.1BF0E63F59",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",108,"146",66.0738571428572,13.1841428571429,1.595,1.287
"3D9.1BF23E65B4",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",113,"111",47.2947142857143,9.32142857142857,0.925,1.125
"3D9.1BF26F0C46",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",110,"122",62.3035714285714,8.85828571428571,1.452,1.04333333333333
"3D9.1BF27A7CAD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",109,"99",65.9291428571429,6.53342857142857,0.753,0.946
"530216015F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",112,"125",103.352428571429,9.72814285714286,1.814,1.89966666666667
"3D9.1BF23E6CD5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",107,"111",47.2947142857143,9.32142857142857,0.925,1.125
"3D9.1BF0E16283",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",113,"104",76.1772857142857,7.96828571428571,0.452,0.329666666666667
"3D9.1BF0F77222",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",117,"139",78.624,11.8087142857143,1.595,1.287
"3DD.003BDA319D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2019",3,"1-Ocean",106,"144",152.019428571429,11.7495714285714,-1.797,-1.881
"3D9.1BF1077E23",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",112,"142",75.6185714285714,11.5224285714286,1.595,1.287
"3D9.1BF0F4411F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",113,"115",127.203571428571,9.51457142857143,0.998,0.460666666666667
"3D9.1BF26FF924",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",114,"142",85.0827142857143,12.5305714285714,0.633,0.848333333333333
"3D9.1BF27A9C31",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2010",3,"1-Ocean",115,"99",65.9291428571429,6.53342857142857,1.452,0.946
"3D9.1BF0FC8098",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",119,"118",125.981714285714,9.92885714285714,0.998,0.460666666666667
"3D9.1BF26C45E5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",109,"129",76.2755714285714,9.86542857142857,0.753,1.04333333333333
"3D9.1BF279B0F5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",116,"118",61.9258571428571,10.8902857142857,0.633,0.848333333333333
"3D9.1BF1BF7F7D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2002","2003","2006",5,"3-Ocean or greater",96,"150",147.182285714286,12.0661428571429,-1.107,-0.571
"3D9.1BF2338B10",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",106,"125",80.9684285714286,10.9685714285714,0.925,1.125
"3D9.1BF2764A8B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",106,"144",120.520285714286,11.6978571428571,-0.589,0.0416666666666666
"3D9.1BF1BEDB3C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2004","2005","2008",5,"3-Ocean or greater",106,"131",79.2454285714286,11.2795714285714,0.998,-0.216666666666666
"3D9.1BF27465F0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2013","2014","2016",4,"2-Ocean",102,"115",75.127,9.058,-0.447,-0.371
"5121102B2C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",106,"100",77.5981428571429,7.94342857142857,2.347,1.89966666666667
"3D9.1C2D38E8D5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",104,"115",93.7161428571429,9.96514285714286,-2.421,-1.881
"3D9.1BF11D1473",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",102,"151",104.661428571429,11.5035714285714,0.452,0.329666666666667
"3D9.1BF26B6C1F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",118,"126",66.9297142857143,9.44871428571429,0.925,1.04333333333333
"3D9.1BF26ECD42",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",106,"129",76.2755714285714,9.86542857142857,0.753,1.04333333333333
"3D9.1BF279F3F4",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",117,"128",56.1255714285714,9.30285714285714,0.633,0.848333333333333
"3D9.1BF2768432",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2013",3,"1-Ocean",117,"110",104.846428571429,8.97771428571429,1.159,0.0416666666666666
"3D9.1BF2770EF2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2015",5,"3-Ocean or greater",112,"146",116.277428571429,11.3124285714286,-0.445,0.0416666666666666
"3D9.1BF26F542D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",104,"115",60.5291428571429,8.22985714285714,1.452,1.04333333333333
"3D9.1BF27918F1",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",123,"132",50.6477142857143,9.47628571428571,0.633,0.848333333333333
"3D9.1C2CA9C544",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",114,"124",63.6624285714286,9.24942857142857,1.452,1.04333333333333
"3D9.1BF0E35D29",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",112,"131",49.491,10.943,1.595,1.287
"3D9.1BF278C525",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",116,"139",101.528714285714,11.0371428571429,0.633,0.946
"3D9.1BF22F025F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2009",5,"3-Ocean or greater",116,"138",124.781,12.3058571428571,0.925,0.460666666666667
"3D9.1BF2759718",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2010",5,"3-Ocean or greater",107,"136",92.4101428571429,11.9241428571429,1.452,1.125
"3D9.1BF26C9F53",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",108,"140",112.203857142857,10.3904285714286,1.452,1.04333333333333
"3D9.1BF2738E12",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2014",3,"1-Ocean",116,"129",65.6965714285714,10.535,-0.589,-0.493666666666667
"3D9.1BF27889A5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",95,"120",104.486,8.66142857142857,0.633,0.946
"3D9.1BF27AD0B3",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",108,"147",153.260285714286,11.1531428571429,0.633,0.946
"3D9.1BF0E7401F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",119,"130",48.6272857142857,10.6517142857143,1.814,1.287
"3D9.1BF26F90AE",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",115,"122",62.3035714285714,8.85828571428571,1.452,1.04333333333333
"3D9.1BF2791CD6",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",120,"122",89.0674285714286,8.63842857142857,0.753,0.946
"3D9.1BF26E6A71",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",118,"140",112.203857142857,10.3904285714286,1.452,1.04333333333333
"3D9.1BF2738BCD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",113,"135",115.897142857143,11.654,-0.445,-0.493666666666667
"3D9.1BF26ECC9F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",96,"127",69.3821428571429,9.61585714285714,0.753,1.04333333333333
"3D9.1BF163FD84",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2003","2004","2006",4,"2-Ocean",112,"105",52.2537142857143,10.7765714285714,-1.107,-0.902
"3D9.1BF26FB15B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",117,"115",60.5291428571429,8.22985714285714,1.452,1.04333333333333
"3D9.1BF2783241",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",122,"108",53.6447142857143,8.26085714285714,1.452,1.04333333333333
"3D9.1BF11D1896",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",104,"147",98.3644285714286,10.4967142857143,0.452,0.329666666666667
"3D9.1BF24BEE19",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",119,"139",93.1535714285714,12.2251428571429,0.925,1.125
"5264537377",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",110,"131",94.984,10.2762857142857,1.814,1.89966666666667
"3D9.1BF26FC935",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",116,"127",69.3821428571429,9.61585714285714,1.452,1.04333333333333
"3D9.1BF26E8B64",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",116,"140",112.203857142857,10.3904285714286,1.452,1.04333333333333
"5106765B09",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1997","1998","1999",3,"1-Ocean",121,"103",61.637,9.35571428571428,1.158,1.681
"3D9.1BF11CEDA9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",115,"143",90.6921428571429,11.339,0.452,0.329666666666667
"3D9.1BF2778714",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",105,"130",72.3662857142857,10.8371428571429,-0.445,-0.493666666666667
"3D9.1C2D0D01FD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",115,"122",104.719571428571,10.6475714285714,-2.421,-1.881
"5270412016",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",113,"122",109.830428571429,9.95257142857143,2.347,1.89966666666667
"3D9.1BF24463FB",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",112,"131",75.0674285714286,10.2315714285714,0.925,1.125
"53052B2D7B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",108,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"3D9.1BF112AB1B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2003",3,"1-Ocean",117,"115",72.7981428571429,8.31428571428571,1.595,0.329666666666667
"3D9.1BF2765CA9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",103,"146",116.277428571429,11.3124285714286,-0.589,0.0416666666666666
"3D9.1BF27AB151",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",108,"135",137.713714285714,10.4195714285714,-2.421,-1.881
"3D9.1BF2777482",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",113,"124",63.6624285714286,9.24942857142857,0.753,1.04333333333333
"3D9.1BF26F097F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",118,"119",56.1672857142857,8.26257142857143,1.452,1.04333333333333
"3D9.1BF279569B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",115,"143",86.171,10.9272857142857,-0.445,-0.493666666666667
"3DD.003BD98B90",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2016","2017","2020",5,"3-Ocean or greater",111,"133",170.360714285714,11.4724285714286,-2.421,-2.07233333333333
"3D9.1BF122C832",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",114,"120",46.4072857142857,11.9842857142857,1.595,1.287
"3D9.1C2D1006EE",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",115,"114",95.1447142857143,9.798,-2.421,-1.881
"3D9.1BF2775B51",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",117,"129",65.6965714285714,10.535,-0.445,-0.493666666666667
"3D9.1BF270323A",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",122,"135",115.897142857143,11.654,-0.445,-0.493666666666667
"526D175D1F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",104,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"3D9.1BF26BB60A",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",112,"127",69.3821428571429,9.61585714285714,1.452,1.04333333333333
"3D9.1BF119F39B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",120,"104",29.1447142857143,8.09128571428571,1.595,1.287
"3D9.1BF2750A7B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2013","2014","2016",4,"2-Ocean",110,"115",75.127,9.058,-0.447,-0.371
"3D9.1BF27B3DCE",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",109,"120",104.486,8.66142857142857,0.753,0.946
"3D9.1BF27354EE",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",122,"135",115.897142857143,11.654,-0.445,-0.493666666666667
"3D9.1BF23098B9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",113,"137",115.409,12.1135714285714,0.998,0.460666666666667
"3D9.1BF279C26F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",123,"99",65.9291428571429,6.53342857142857,0.753,0.946
"3D9.1BF1266391",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2003",3,"1-Ocean",115,"110",96.8522857142857,7.73785714285714,1.595,0.329666666666667
"3D9.1BF277156A",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",106,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1BF11FD355",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",112,"133",52.4678571428571,11.8121428571429,1.595,1.287
